OTUID	SDF1	SDF10	SDF11	SDF12	SDF13	SDF14	SDF15	SDF16	SDF17	SDF18	SDF19	SDF2	SDF20	SDF3	SDF4	SDF5	SDF6	SDF7	SDF8	SDF9	SDFP10A	SDFP10B	SDFP11A	SDFP11B	SDFP12A	SDFP12B	SDFP13A	SDFP13B	SDFP14A	SDFP14B	SDFP15A	SDFP15B	SDFP16A	SDFP16B	SDFP17A	SDFP17B	SDFP18A	SDFP18B	SDFP19A	SDFP19B	SDFP1A	SDFP1B	SDFP20A	SDFP20B	SDFP2A	SDFP2B	SDFP3A	SDFP3B	SDFP4A	SDFP4B	SDFP5A	SDFP5B	SDFP6A	SDFP6B	SDFP7A	SDFP7B	SDFP8A	SDFP8B	SDFP9A	SDFP9B
26167c0cbe61c06e8b22be485867e2d4	0.0	7.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	27.0	42.0	335.0	150.0	238.0	6.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	43.0	48.0	29.0	0.0	0.0	126.0	28.0	54.0	39.0	259.0	74.0	217.0	26.0	29.0	25.0	0.0	0.0
8c0ad48e55073e141f9966e5285abdde	179.0	105.0	147.0	127.0	47.0	46.0	85.0	110.0	166.0	16.0	17.0	0.0	12.0	29.0	154.0	96.0	46.0	195.0	103.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
80cd21e8ffa6d959bd43d505d2d8e732	166.0	37.0	35.0	44.0	72.0	105.0	69.0	33.0	219.0	30.0	65.0	76.0	10.0	114.0	66.0	55.0	34.0	128.0	44.0	376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0
bec66d447975bb01d3d3b7c6378e55f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	33.0	0.0	0.0	0.0	0.0	125.0	441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	506.0	412.0	0.0	0.0	0.0	233.0	0.0	0.0
33707e8754e564541b9e8eac3b977923	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	38.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	91.0	53.0	33.0	0.0	0.0	0.0	82.0	0.0	0.0	32.0	33.0	79.0	45.0	0.0	0.0	51.0	0.0	82.0	46.0	73.0	39.0	0.0	115.0	0.0	8.0	92.0	132.0	44.0	52.0	99.0	117.0	79.0	98.0	36.0	55.0	0.0	0.0
68b9f8b85c8d79e413e96e9a4f822935	184.0	95.0	158.0	116.0	46.0	62.0	97.0	84.0	146.0	18.0	8.0	0.0	10.0	22.0	127.0	91.0	42.0	210.0	104.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1a02b548514578b1b1a52bcc6bf1bdb	224.0	124.0	305.0	256.0	34.0	138.0	69.0	45.0	111.0	34.0	0.0	0.0	4.0	0.0	24.0	52.0	39.0	95.0	97.0	113.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	4.0	20.0	33.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
00d94dac8019cf7594a46fdc08824a79	27.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	12.0	38.0	0.0	0.0	6.0	12.0	44.0	0.0	0.0	62.0	0.0	72.0	48.0	31.0	42.0	70.0	19.0	26.0	0.0	0.0	14.0	45.0	33.0	27.0	33.0	54.0	0.0	29.0	27.0	10.0	33.0	66.0	41.0	54.0	62.0	54.0	81.0	63.0	44.0	27.0	26.0	25.0	143.0	70.0	73.0	36.0	37.0	31.0	54.0	45.0
7aa8ecf09ca8a07b436d472ac36cd08e	0.0	25.0	0.0	0.0	28.0	0.0	0.0	0.0	32.0	68.0	25.0	30.0	0.0	35.0	0.0	22.0	75.0	0.0	0.0	0.0	156.0	12.0	0.0	42.0	73.0	32.0	64.0	40.0	0.0	0.0	0.0	0.0	38.0	11.0	28.0	27.0	0.0	51.0	25.0	38.0	27.0	58.0	0.0	0.0	35.0	42.0	27.0	25.0	17.0	0.0	68.0	53.0	298.0	136.0	0.0	0.0	54.0	47.0	0.0	0.0
11b3715842a03769eadfc4b67009477b	14.0	0.0	0.0	0.0	21.0	9.0	0.0	21.0	11.0	37.0	31.0	0.0	0.0	25.0	0.0	0.0	69.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	27.0	20.0	35.0	623.0	0.0	0.0	56.0	33.0	54.0	30.0	10.0	14.0	0.0	18.0	103.0	164.0	0.0	33.0	0.0	0.0	19.0	52.0	14.0	74.0	78.0	33.0	74.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0
d1a4c14b6a329718abff41a70acee7af	38.0	28.0	18.0	0.0	44.0	71.0	0.0	40.0	27.0	0.0	40.0	20.0	45.0	129.0	14.0	0.0	83.0	0.0	0.0	28.0	0.0	13.0	37.0	61.0	0.0	0.0	0.0	19.0	0.0	93.0	37.0	32.0	25.0	47.0	61.0	0.0	0.0	0.0	89.0	0.0	17.0	40.0	0.0	70.0	18.0	88.0	68.0	44.0	37.0	29.0	30.0	0.0	24.0	46.0	0.0	0.0	0.0	0.0	145.0	49.0
0e481c8c691b6935bfdb9e4132497b0e	0.0	22.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	27.0	45.0	287.0	125.0	193.0	10.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	21.0	33.0	53.0	42.0	0.0	0.0	85.0	19.0	27.0	44.0	229.0	62.0	177.0	37.0	49.0	17.0	0.0	0.0
a5edc3ba073980bdc9724e73004b4dd9	0.0	41.0	52.0	154.0	0.0	0.0	518.0	121.0	30.0	0.0	166.0	64.0	65.0	0.0	136.0	73.0	18.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	24.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42b149a54fa21dd5f745583c3684d452	116.0	43.0	38.0	126.0	47.0	0.0	76.0	53.0	0.0	24.0	63.0	44.0	75.0	24.0	48.0	232.0	158.0	31.0	47.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	29.0	38.0	0.0	0.0	0.0	0.0	43.0	109.0	34.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
aedde015f15a59644c135a34114f2128	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	15.0	0.0	24.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	99.0	0.0	48.0	20.0	62.0	53.0	41.0	24.0	15.0	91.0	0.0	9.0	45.0	43.0	100.0	0.0	0.0	130.0	0.0	41.0	29.0	0.0	0.0	136.0	150.0	92.0	39.0	0.0	0.0	0.0	0.0	8.0	17.0	203.0	54.0	39.0	0.0	66.0	0.0
91ceb5b023ac8c0439413f6f55381cb1	0.0	39.0	27.0	27.0	31.0	29.0	0.0	51.0	24.0	0.0	44.0	36.0	26.0	0.0	46.0	0.0	90.0	0.0	0.0	28.0	0.0	20.0	30.0	95.0	87.0	13.0	0.0	0.0	23.0	136.0	41.0	20.0	30.0	33.0	44.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	21.0	20.0	128.0	30.0	0.0	0.0	20.0	36.0	29.0	12.0	31.0	0.0	0.0	60.0	0.0	120.0	79.0
1cad9e92db932c6e5d50dcea68eba6d8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	47.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	21.0	0.0	0.0	0.0	0.0	121.0	378.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456.0	309.0	0.0	0.0	0.0	170.0	0.0	0.0
6ffadbfc1cc1ed38f22efbdac2639b12	0.0	65.0	0.0	0.0	38.0	0.0	0.0	85.0	0.0	0.0	70.0	28.0	0.0	74.0	35.0	0.0	37.0	76.0	36.0	32.0	51.0	33.0	54.0	0.0	0.0	33.0	0.0	23.0	36.0	86.0	66.0	73.0	75.0	50.0	0.0	0.0	57.0	0.0	56.0	0.0	64.0	0.0	54.0	0.0	0.0	0.0	22.0	0.0	59.0	0.0	46.0	0.0	0.0	37.0	0.0	0.0	14.0	34.0	47.0	33.0
6bab66cac80692216e2f8162eb7af702	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	77.0	22.0	0.0	22.0	21.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	57.0	0.0	32.0	0.0	54.0	86.0	31.0	38.0	81.0	5.0	14.0	0.0	0.0	3.0	3.0	159.0	47.0	83.0	0.0	52.0	55.0	17.0	67.0	22.0	0.0	33.0	61.0	20.0	95.0	14.0	40.0	29.0	0.0	0.0	44.0	44.0	74.0	14.0	88.0
e0ba1808f80f4dc61fff4c105e479767	56.0	15.0	28.0	100.0	77.0	0.0	139.0	18.0	0.0	22.0	45.0	27.0	27.0	0.0	104.0	46.0	54.0	38.0	9.0	15.0	0.0	9.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	25.0	35.0	33.0	26.0	0.0	0.0	0.0	0.0	10.0	25.0	3.0	17.0	30.0	222.0	33.0	34.0	0.0	0.0	0.0	0.0	45.0	27.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	7.0
6204c47ab11a709e2b26f4458b6a491a	152.0	7.0	49.0	52.0	33.0	64.0	41.0	128.0	0.0	52.0	59.0	32.0	137.0	120.0	54.0	45.0	66.0	12.0	51.0	22.0	0.0	0.0	10.0	21.0	0.0	24.0	0.0	0.0	0.0	17.0	0.0	0.0	16.0	39.0	19.0	0.0	0.0	74.0	35.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	39.0	37.0
0aa706cac64c44d68e51c668ad049bb1	10.0	14.0	5.0	10.0	35.0	3.0	21.0	9.0	1.0	20.0	11.0	15.0	27.0	29.0	7.0	5.0	9.0	18.0	1.0	27.0	86.0	21.0	22.0	12.0	35.0	14.0	0.0	28.0	0.0	0.0	127.0	144.0	34.0	22.0	15.0	50.0	0.0	75.0	36.0	0.0	1.0	1.0	44.0	13.0	33.0	55.0	68.0	24.0	15.0	24.0	32.0	0.0	20.0	12.0	71.0	12.0	20.0	0.0	49.0	76.0
a8c613eb37453e9fc884c2fdce560239	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	61.0	0.0	71.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	28.0	0.0	0.0	36.0	45.0	0.0	0.0	0.0	159.0	26.0	30.0	66.0	37.0	38.0	43.0	0.0	26.0	82.0	0.0	73.0	83.0	32.0	88.0	0.0	0.0	43.0	67.0	0.0	0.0	43.0	0.0	43.0	29.0	34.0	0.0	28.0	40.0	36.0	43.0
3f8d57b7321036e59f5a9c4d4180492c	48.0	48.0	220.0	24.0	45.0	45.0	49.0	41.0	47.0	36.0	0.0	28.0	0.0	0.0	31.0	154.0	31.0	287.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0
f33b5646088bcc3a6b1a98cb3c0a275e	33.0	0.0	75.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	42.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.0	372.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	163.0	22.0	45.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a320c6b7b080720edfe7fd5b603fd819	30.0	10.0	0.0	0.0	17.0	0.0	25.0	33.0	0.0	0.0	20.0	25.0	0.0	25.0	0.0	32.0	0.0	0.0	0.0	0.0	122.0	14.0	0.0	41.0	56.0	31.0	59.0	33.0	0.0	0.0	0.0	0.0	39.0	11.0	19.0	23.0	0.0	34.0	18.0	23.0	33.0	42.0	0.0	0.0	33.0	31.0	42.0	15.0	16.0	0.0	52.0	31.0	281.0	129.0	0.0	0.0	40.0	47.0	0.0	0.0
f6a08df28a0e397a230131f4775c8a05	39.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	2.0	0.0	21.0	39.0	12.0	25.0	29.0	0.0	0.0	0.0	0.0	1.0	0.0	101.0	139.0	27.0	97.0	0.0	0.0	213.0	287.0	26.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	2.0	0.0	0.0	36.0	80.0	67.0
efde02a8fa23be99dd18522970d2110a	73.0	0.0	63.0	0.0	27.0	0.0	0.0	106.0	0.0	26.0	39.0	9.0	85.0	0.0	61.0	61.0	18.0	0.0	0.0	0.0	0.0	0.0	84.0	72.0	0.0	0.0	0.0	0.0	0.0	60.0	5.0	28.0	28.0	32.0	0.0	0.0	0.0	0.0	34.0	18.0	31.0	33.0	0.0	35.0	19.0	33.0	175.0	55.0	35.0	8.0	20.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	42.0
d224fc3b86067af3d4f6b85142984bd9	0.0	0.0	75.0	33.0	104.0	0.0	0.0	0.0	0.0	84.0	41.0	32.0	0.0	0.0	75.0	0.0	24.0	0.0	41.0	0.0	0.0	0.0	20.0	37.0	87.0	34.0	37.0	0.0	0.0	33.0	34.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	73.0	0.0	0.0	45.0	120.0	0.0	0.0	0.0	34.0	56.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	89.0	113.0
b6b89d5158ba3eb9c5df13ddd7aa0f3b	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	46.0	13.0	0.0	25.0	18.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	37.0	78.0	34.0	0.0	66.0	50.0	41.0	35.0	65.0	7.0	23.0	0.0	0.0	4.0	1.0	135.0	61.0	80.0	0.0	50.0	58.0	20.0	67.0	0.0	0.0	36.0	27.0	9.0	52.0	11.0	47.0	26.0	0.0	0.0	32.0	35.0	72.0	5.0	93.0
3e49dca10873aa735c9917b8ac4a76b3	0.0	0.0	25.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	544.0	207.0	92.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	494.0	12.0
5b1cab5c3f75f540b20231ded8e93e5f	46.0	29.0	0.0	0.0	58.0	0.0	76.0	83.0	0.0	0.0	65.0	0.0	0.0	85.0	0.0	0.0	23.0	0.0	22.0	0.0	55.0	0.0	36.0	37.0	64.0	49.0	17.0	50.0	0.0	0.0	0.0	39.0	29.0	35.0	23.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	57.0	31.0	36.0	54.0	72.0	0.0	19.0	84.0	64.0	0.0	0.0	0.0	0.0	31.0	0.0	27.0	42.0
f7bcbd23df48f2438b0dbb08b2172e06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	55.0	25.0	0.0	0.0	0.0	0.0	13.0	0.0	67.0	312.0	0.0	0.0	43.0	41.0	0.0	95.0	195.0	41.0	57.0	0.0	0.0	0.0	0.0	0.0	49.0	77.0	55.0	19.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	47.0	69.0	0.0	0.0
776de4e0bec92bc78b666b3101915e42	0.0	15.0	0.0	0.0	21.0	0.0	0.0	0.0	52.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	15.0	44.0	26.0	100.0	40.0	27.0	101.0	107.0	0.0	0.0	0.0	26.0	32.0	33.0	0.0	68.0	0.0	0.0	46.0	0.0	0.0	14.0	15.0	35.0	78.0	28.0	67.0	47.0	82.0	16.0	12.0	33.0	18.0	53.0	81.0	25.0	0.0	0.0	35.0	6.0
59f3fb66f17e5c99c19bfcc149706a71	60.0	90.0	48.0	67.0	73.0	16.0	38.0	54.0	0.0	0.0	72.0	75.0	58.0	54.0	0.0	33.0	27.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	64.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	78.0	0.0	0.0	0.0	41.0	107.0	23.0	48.0	64.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
b71664627b58a374f60471011be5e0d0	155.0	46.0	31.0	43.0	51.0	73.0	73.0	44.0	172.0	37.0	0.0	0.0	11.0	84.0	64.0	37.0	27.0	116.0	31.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0
d04a64b903e2948b91c189ed2e7cd29a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	57.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	8.0	0.0	64.0	111.0	12.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	52.0	85.0	35.0	0.0	0.0	0.0	0.0	302.0	285.0	47.0	48.0	0.0	0.0	0.0	0.0
fd167f4a425fc15fdbc93ea6a03a6b7c	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	24.0	34.0	61.0	0.0	52.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	411.0	0.0	28.0	36.0	118.0	0.0	46.0	0.0	198.0	116.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
9b03d0845e41e5a80b0ab2bb57b5e43a	76.0	39.0	0.0	0.0	64.0	25.0	0.0	39.0	0.0	0.0	24.0	0.0	34.0	100.0	39.0	0.0	71.0	27.0	0.0	44.0	0.0	32.0	49.0	38.0	0.0	0.0	0.0	0.0	37.0	50.0	80.0	32.0	0.0	30.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	56.0	0.0	0.0	0.0	40.0	25.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	46.0	74.0	78.0	35.0
b7902797eeabdfdc15538f5f21072d10	0.0	0.0	20.0	27.0	37.0	7.0	48.0	0.0	0.0	0.0	48.0	14.0	0.0	0.0	32.0	39.0	0.0	0.0	29.0	0.0	62.0	41.0	46.0	72.0	53.0	28.0	81.0	93.0	0.0	0.0	0.0	46.0	0.0	0.0	49.0	0.0	0.0	34.0	46.0	36.0	0.0	0.0	0.0	0.0	40.0	48.0	0.0	0.0	36.0	0.0	51.0	29.0	30.0	64.0	0.0	0.0	59.0	29.0	0.0	0.0
190641e25f0948967e441dcbff7f5677	0.0	16.0	0.0	0.0	69.0	0.0	0.0	69.0	8.0	0.0	22.0	36.0	24.0	0.0	0.0	0.0	36.0	0.0	0.0	56.0	0.0	21.0	85.0	19.0	0.0	0.0	30.0	8.0	0.0	15.0	75.0	90.0	41.0	66.0	39.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	63.0	41.0	209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	132.0	39.0
ab2bc597655da8b04416508cda6a359d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	17.0	0.0	0.0	0.0	0.0	99.0	305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	361.0	276.0	0.0	0.0	0.0	145.0	0.0	0.0
e7afdc863d4e7ea0dd6c4dba48e94491	58.0	16.0	23.0	60.0	90.0	0.0	97.0	15.0	0.0	20.0	22.0	20.0	28.0	0.0	120.0	35.0	55.0	24.0	14.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	17.0	41.0	19.0	26.0	0.0	0.0	0.0	0.0	16.0	14.0	6.0	8.0	25.0	203.0	28.0	44.0	0.0	0.0	0.0	0.0	27.0	31.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	6.0
8514b1508f26d668fa021bc9c50b5983	27.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	48.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	314.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	18.0	0.0	0.0	0.0	0.0	0.0	54.0	31.0	141.0	24.0	17.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b78211456c3846275d58cf408025b1e	45.0	52.0	196.0	19.0	38.0	51.0	70.0	20.0	0.0	34.0	0.0	0.0	0.0	0.0	31.0	120.0	24.0	296.0	265.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0
b5ee18522d057b266d15a5fc347b350b	0.0	55.0	0.0	0.0	19.0	0.0	0.0	88.0	0.0	21.0	59.0	41.0	55.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	58.0	38.0	55.0	37.0	48.0	111.0	48.0	0.0	0.0	0.0	26.0	34.0	55.0	73.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	53.0	0.0	40.0	39.0	43.0	47.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	16.0	0.0	0.0	8.0	0.0
76e5d19b997b054e5a9576d1247a747b	39.0	0.0	0.0	16.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	35.0	139.0	199.0	232.0	29.0	0.0	64.0	0.0	466.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0
81e193ef915b9bf6d2e7dc43097e57c9	71.0	0.0	53.0	47.0	35.0	34.0	0.0	0.0	29.0	0.0	0.0	20.0	0.0	0.0	27.0	24.0	27.0	44.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	52.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	22.0	26.0	26.0	71.0	20.0	0.0	51.0	281.0	114.0	0.0	0.0
f76d7122370b3f7f09efff2544338f70	0.0	29.0	82.0	0.0	26.0	0.0	76.0	42.0	0.0	23.0	0.0	42.0	36.0	0.0	0.0	0.0	22.0	0.0	0.0	28.0	0.0	0.0	35.0	45.0	0.0	47.0	55.0	59.0	0.0	0.0	0.0	35.0	50.0	36.0	22.0	0.0	13.0	0.0	0.0	0.0	0.0	65.0	0.0	59.0	27.0	56.0	0.0	0.0	0.0	0.0	60.0	59.0	28.0	41.0	0.0	0.0	0.0	0.0	84.0	30.0
cfc2a99704d29e176da420d42fd9ad4a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	328.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	271.0	73.0	35.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	39.0	0.0	0.0	0.0	0.0
6e963c28d09ece607913a1791366acc0	25.0	86.0	124.0	53.0	0.0	32.0	0.0	12.0	10.0	33.0	0.0	24.0	0.0	0.0	124.0	61.0	0.0	179.0	97.0	380.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0
